Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.069,-123.087,365,1.714431,0,1.714431
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.068,-123.062,365,1.137457,0,1.137457
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.051,-123.037,365,0.9136177,0,0.9136177
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.057,-123.012,365,0.5843375,0,0.5843375
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.022,-122.966,691,5.793137,0.08217181,5.710966
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.022,-123.044,365,6.623047,0,6.623047
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.047,-123.086,365,0.4088984,0,0.4088984
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.051,-123.094,365,0.4992892,0,0.4992892
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.061,-123.101,365,0.7146906,0,0.7146906
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.072,-123.129,365,1.091848,0,1.091848
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.064,-123.151,365,3.525864,0,3.525864
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.044,-123.127,365,0.8624642,0,0.8624642
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.033,-123.131,365,0.7615526,0,0.7615526
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.023,-123.141,365,2.51483,0,2.51483
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.043,-123.105,365,0.4567789,0,0.4567789
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.049,-123.11,365,0.3700477,0,0.3700477
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.034,-123.11,365,0.6012673,0,0.6012673
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.033,-123.093,365,0.6281253,0,0.6281253
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.032,-123.082,365,0.6806487,0,0.6806487
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.033,-123.065,365,1.087493,0,1.087493
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.018,-123.084,365,0.6021228,0,0.6021228
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.02,-123.099,365,0.576939,0,0.576939
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.024,-123.109,365,0.6669421,0,0.6669421
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.002,-123.109,365,3.27053,0,3.27053
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.206,-123.183,365,30.6035,0.4347318,30.16877
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.039,-123.148,365,1.198727,0,1.198727
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.108,-123.096,365,2.841693,0.3615044,2.480188
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.073,-122.98,691,2.060901,0.04886934,2.012031
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.048,-123.068,365,0.8679917,0,0.8679917
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.05,-123.015,365,0.6512617,0,0.6512617
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.53,-123.261,365,3.579559,0.1037742,3.475785
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.536,-123.309,365,5.274988,0,5.274988
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.588,-123.311,365,3.765293,0,3.765293
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.583,-123.273,365,0.6394817,0,0.6394817
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.626,-123.392,365,188.0449,0.1193724,187.9255
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.677,-123.128,365,20.26876,0.5232735,19.74548
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.409,-123.341,365,166.1125,1.015969,165.0965
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.541,-123.363,365,3.302377,0.04115347,3.261224
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.588,-123.347,365,19.33296,0.2121886,19.12077
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.599,-123.283,365,3.510576,0,3.510576
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.573,-123.273,365,0.2583506,0,0.2583506
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.417,-123.576,365,242.9556,0.333671,242.622
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.63,-123.264,365,7.303885,0,7.303885
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.128,-121.769,1356,36.66127,1.771229,34.89004
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.239,-121.716,1356,14.16862,0,14.16862
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.452,-122.052,1087,1045.463,86.12453,959.3386
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.277,-121.596,1356,217.4143,3.643533,213.7708
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.087,-121.659,1356,154.6124,0.9044482,153.708
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.27,-121.74,1356,98.36842,14.67426,83.69415
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.212,-121.737,1356,0.868804,0,0.868804
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.193,-121.718,1356,2.075448,0,2.075448
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.191,-121.768,1356,6.773233,0.2670221,6.506211
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.217,-121.757,1356,0.9254796,0,0.9254796
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.237,-121.785,1356,0.9114224,0,0.9114224
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.269,-121.802,1356,8.850935,1.992982,6.857953
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.254,-121.875,1356,72.40965,14.76824,57.6414
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.229,-121.763,1356,1.149052,0,1.149052
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.37,-121.177,1356,993.6199,11.91502,981.705
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.221,-121.788,1356,1.578328,0.3049354,1.273393
18.91,124,7.8,0.637,4.38,87.9,3.6,8.8,3809,761,43.175,-121.808,1226,1695.144,36.77368,1658.37
20.07,130,8,0.608,4.65,86.5,3.9,9.2,3766,873,42.7,-121.542,1356,1732.852,21.32664,1711.525
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.316,-122.971,515,4.482677,0.003786504,4.47889
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.308,-122.968,515,1.333018,0,1.333018
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.293,-122.966,515,2.106871,0.06789221,2.038979
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.318,-123.042,282,26.66312,0.2229922,26.44013
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.34,-123.272,282,201.7276,0.3348591,201.3927
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.183,-123.384,282,122.3151,0.06191843,122.2532
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.146,-123.59,282,151.2627,0.06100685,151.2017
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.214,-123.227,282,29.9589,0.01770124,29.9412
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.21,-123.214,282,2.265673,0,2.265673
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.22,-123.184,282,1.20479,0,1.20479
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.199,-123.198,282,1.225635,0,1.225635
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.17,-123.07,282,54.03461,1.253532,52.78108
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.129,-123.207,282,51.76046,0.03650133,51.72396
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.3,-122.917,515,20.30622,0.3860728,19.92015
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.514,-124.127,220,140.9227,12.49799,128.4247
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.397,-124.228,220,1.312326,0.1003209,1.212005
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.406,-124.238,220,3.87259,1.0745,2.79809
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.332,-124.319,220,74.50659,15.51884,58.98775
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.407,-124.267,220,2.309106,1.269402,1.039704
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.368,-124.275,220,7.445974,1.093404,6.35257
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.334,-124.228,220,14.9249,0.6141129,14.31079
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.2,-124.161,220,118.8153,1.222964,117.5924
7.02,0,12.1,0.703,4.13,98.2,5.6,11.9,2149,1057,42.969,-124.026,305,749.8041,1.970328,747.8338
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.367,-124.242,220,2.835979,0.07580537,2.760174
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.328,-124.178,220,11.56127,0.6947596,10.86651
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.29,-122.829,1087,1.648594,0,1.648594
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.37,-122.849,1087,7.265584,0.008140964,7.257443
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.234,-122.541,1087,574.5141,4.550665,569.9634
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.323,-122.886,1087,0.399059,0,0.399059
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.316,-122.881,1087,0.5479929,0,0.5479929
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.338,-122.834,1087,1.219789,0,1.219789
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.323,-122.86,1087,0.7506012,0,0.7506012
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.337,-122.86,1087,0.9575253,0,0.9575253
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.299,-122.818,1087,4.451276,0.004712763,4.446563
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.321,-122.923,1087,6.207999,0,6.207999
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.39,-122.923,1087,1.35618,0,1.35618
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.425,-122.847,1087,14.26792,0.2468351,14.02109
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.386,-122.768,1087,37.32037,0.405083,36.91528
17.5,96,9.1,0.623,4.5,89.4,3.9,9.8,3332,956,42.481,-122.797,1087,31.11567,0.2967153,30.81896
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.912,-75.238,76,0.4207189,0,0.4207189
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.921,-75.24,76,0.2145191,0,0.2145191
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.935,-75.222,76,0.1811001,0,0.1811001
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.946,-75.209,76,0.1244253,0,0.1244253
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.946,-75.217,76,0.1650216,0,0.1650216
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.95,-75.218,76,0.1459273,0,0.1459273
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.952,-75.235,76,0.1399721,0,0.1399721
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.951,-75.227,76,0.1662058,0,0.1662058
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.957,-75.244,76,0.1997191,0.002591904,0.1971272
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.957,-75.227,76,0.2399413,0,0.2399413
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.957,-75.216,76,0.1425265,0,0.1425265
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.954,-75.209,76,0.1002024,0,0.1002024
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.948,-75.236,76,0.0940931,0,0.0940931
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.953,-75.203,76,0.150947,0,0.150947
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.959,-75.198,76,0.1643147,0,0.1643147
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.96,-75.208,76,0.1976878,0,0.1976878
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.963,-75.224,76,0.1553965,0,0.1553965
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.965,-75.243,76,0.1564768,0,0.1564768
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.975,-75.268,76,0.2359185,0,0.2359185
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.971,-75.251,76,0.1921611,0,0.1921611
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.968,-75.207,76,0.1777904,0,0.1777904
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.966,-75.198,76,0.2261524,0,0.2261524
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.974,-75.206,76,0.1825754,0,0.1825754
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.976,-75.221,76,0.5024776,0,0.5024776
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.974,-75.234,76,0.1942719,0,0.1942719
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.979,-75.235,76,0.1293052,0,0.1293052
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.98,-75.169,76,0.07379416,0,0.07379416
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.954,-75.217,76,0.09748385,0,0.09748385
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.961,-75.172,76,0.352853,0.01894796,0.333905
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.968,-75.127,76,0.3292768,0.1091928,0.220084
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.965,-75.151,76,0.1243855,0,0.1243855
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.966,-75.176,76,0.06334315,0,0.06334315
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.965,-75.169,76,0.09212861,0,0.09212861
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.972,-75.18,76,0.09063054,0,0.09063054
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.971,-75.153,76,0.2170404,0,0.2170404
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.964,-75.136,76,0.4121135,0.1071179,0.3049956
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.972,-75.14,76,0.2353057,0,0.2353057
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.976,-75.148,76,0.1241179,0,0.1241179
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.979,-75.162,76,0.1303778,0,0.1303778
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.982,-75.18,76,0.1749896,0,0.1749896
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.987,-75.183,76,0.07454552,0,0.07454552
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.986,-75.17,76,0.2583413,0,0.2583413
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.984,-75.161,76,0.1811344,0,0.1811344
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.979,-75.142,76,0.1658567,0,0.1658567
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.978,-75.135,76,0.187341,0,0.187341
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.974,-75.129,76,0.2240234,0,0.2240234
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.979,-75.124,76,0.2783175,0,0.2783175
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.984,-75.127,76,0.2732005,0,0.2732005
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.988,-75.133,76,0.2209377,0,0.2209377
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.989,-75.143,76,0.1872696,0,0.1872696
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.989,-75.149,76,0.1523996,0,0.1523996
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.963,-75.232,76,0.1415902,0,0.1415902
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.991,-75.16,76,0.09808771,0,0.09808771
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.992,-75.168,76,0.2244416,0,0.2244416
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.993,-75.176,76,0.1980345,0,0.1980345
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.994,-75.183,76,0.2176458,0,0.2176458
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.003,-75.177,191,0.440497,0,0.440497
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.966,-75.238,76,0.1231936,0,0.1231936
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40,-75.169,191,0.1015287,0,0.1015287
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.999,-75.175,76,0.1122052,0,0.1122052
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.999,-75.161,76,0.3376796,0,0.3376796
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.997,-75.151,76,0.1366744,0,0.1366744
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.998,-75.143,76,0.2803746,0.002413911,0.2779607
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.996,-75.132,76,0.1546177,0,0.1546177
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.996,-75.116,76,0.09307109,0,0.09307109
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.995,-75.123,76,0.1889036,0,0.1889036
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.987,-75.114,76,0.27568,0,0.27568
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.984,-75.106,76,0.1698043,0,0.1698043
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.994,-75.076,76,0.7799523,0.07157832,0.708374
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.997,-75.065,76,0.8630217,0.3665928,0.4964289
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.997,-75.106,76,0.2560969,0,0.2560969
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.009,-75.098,191,0.3055014,0.004879945,0.3006215
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.009,-75.106,191,0.5636594,0.008019342,0.55564
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.001,-75.115,191,0.2536355,0,0.2536355
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.002,-75.131,191,0.1520791,0,0.1520791
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.004,-75.151,191,0.1222693,0,0.1222693
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.003,-75.155,191,0.1867101,0,0.1867101
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.012,-75.155,191,0.1440644,0,0.1440644
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.972,-75.242,76,0.2322161,0,0.2322161
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.052,-75.245,191,0.5641571,0.01972635,0.5444307
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.968,-75.225,76,0.1086325,0,0.1086325
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.965,-75.22,76,0.1822599,0,0.1822599
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.944,-75.234,76,0.1940604,0,0.1940604
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.966,-75.214,76,0.2539649,0,0.2539649
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.076,-75.169,191,0.2098207,0,0.2098207
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.049,-75.188,191,0.4142772,0,0.4142772
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.039,-75.183,191,0.301789,0,0.301789
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.034,-75.187,191,0.188704,0.00104402,0.1876599
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.022,-75.17,191,0.2621769,0,0.2621769
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.937,-75.237,76,0.4404298,0.01136106,0.4290688
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.062,-75.184,191,0.2959871,0,0.2959871
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.072,-75.196,191,0.2888836,0,0.2888836
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.066,-75.169,191,0.2146566,0,0.2146566
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.071,-75.161,191,0.1568888,0,0.1568888
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.062,-75.162,191,0.3076535,0,0.3076535
19.43,77,13,0.638,3.88,100.9,4.5,13,2527,2192,39.965,-75.191,76,0.09581821,0,0.09581821
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.055,-75.149,191,0.2486008,0,0.2486008
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.056,-75.139,191,0.2989103,0,0.2989103
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.056,-75.132,191,0.2373316,0,0.2373316
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.049,-75.133,191,0.247961,0,0.247961
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.05,-75.125,191,0.1589282,0.0151908,0.1437373
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.048,-75.117,191,0.2624877,0.000306565,0.2621811
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.039,-75.118,191,0.367604,0.005435932,0.3621681
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.039,-75.125,191,0.1974372,0,0.1974372
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.039,-75.132,191,0.2342965,0,0.2342965
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.043,-75.14,191,0.2562734,0,0.2562734
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.042,-75.154,191,0.1605336,0,0.1605336
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.027,-75.154,191,0.277355,0,0.277355
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.026,-75.144,191,0.2598726,0,0.2598726
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.029,-75.127,191,0.2771615,0,0.2771615
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.022,-75.131,191,0.13165,0,0.13165
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.022,-75.124,191,0.1706575,0,0.1706575
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.017,-75.115,191,0.231142,0,0.231142
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.022,-75.112,191,0.3006041,0.002419702,0.2981844
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.037,-75.106,191,0.51257,0,0.51257
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.009,-75.085,191,0.2500579,0,0.2500579
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.014,-75.075,191,0.2283605,0,0.2283605
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.019,-75.078,191,0.3516827,0,0.3516827
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.021,-75.089,191,0.2799677,0,0.2799677
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.046,-75.105,191,0.2699804,0,0.2699804
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.011,-75.142,191,0.2088836,0,0.2088836
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.061,-75.06,191,0.4454225,0,0.4454225
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.037,-75.027,191,0.3646886,0.00834637,0.3563422
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.055,-75.081,191,0.3072231,0,0.3072231
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.043,-75.084,191,0.2490413,0,0.2490413
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.05,-75.074,191,0.4105853,0,0.4105853
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.04,-75.081,191,0.1350002,0,0.1350002
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.04,-75.069,191,0.2745731,0,0.2745731
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.043,-75.06,191,0.2178141,0,0.2178141
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.038,-75.051,191,0.2267354,0,0.2267354
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.033,-75.058,191,0.2756588,0,0.2756588
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.031,-75.069,191,0.340422,0,0.340422
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.031,-75.078,191,0.1792634,0,0.1792634
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.022,-75.065,191,0.298567,0,0.298567
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.027,-75.055,191,0.2631476,0,0.2631476
19.95,96,11.2,0.648,3.73,99.5,4.3,11,3006,1863,40.017,-75.059,191,0.2134867,0,0.2134867
